timestamp_utc,gpu_used_mib,gpu_total_mib,gpu_util_percent,process_rss_kib
2026/09/03 02:45:05.950, 55474, 95830, 0,9073176
2026/09/03 02:45:21.038, 54383, 95830, 0,15510820
2026/09/03 02:45:36.112, 54383, 95830, 0,9324760
2026/09/03 02:45:51.190, 54383, 95830, 82,16123588
2026/09/03 02:46:06.276, 54383, 95830, 0,8916188
2026/09/03 02:46:21.352, 54383, 95830, 0,8985892
2026/09/03 02:46:36.418, 54383, 95830, 0,14733072
2026/09/03 02:46:51.481, 54383, 95830, 0,9190656
2026/09/03 02:47:06.551, 54383, 95830, 0,9307876
2026/09/03 02:47:21.656, 54383, 95830, 0,14239056
2026/09/03 02:47:36.775, 54383, 95830, 0,8928900
2026/09/03 02:47:51.839, 54383, 95830, 0,8987172
2026/09/03 02:48:06.903, 54383, 95830, 0,15369960
2026/09/03 02:48:21.972, 58383, 95830, 0,14173752
2026/09/03 02:48:37.061, 58383, 95830, 0,16366576
2026/09/03 02:48:52.156, 58383, 95830, 0,13066372
2026/09/03 02:49:07.226, 58383, 95830, 0,8983964
2026/09/03 02:49:22.274, 58383, 95830, 0,13945044
2026/09/03 02:49:37.351, 58383, 95830, 0,9098904
2026/09/03 02:49:52.432, 58383, 95830, 0,17372960
2026/09/03 02:50:07.507, 58383, 95830, 40,9200344
2026/09/03 02:50:22.556, 58383, 95830, 0,13822468
2026/09/03 02:50:37.628, 58383, 95830, 0,8934564
2026/09/03 02:50:52.704, 58383, 95830, 0,15509512
